733.07687	-0.058	0.008	-0.861	0.175
733.07604	-0.002	0.008	-0.498	0.237
733.07492	-0.055	0.009	-1.555	0.258
733.07409	-0.044	0.008	-0.352	0.219
733.07298	-0.259	0.030	-7.024	0.830
733.07186	-0.014	0.028	-0.231	0.785
733.07103	-0.107	0.025	-3.174	0.668
733.06992	-0.145	0.012	-3.960	0.347
733.06908	0.055	0.018	0.738	0.453
733.06797	-0.218	0.019	-5.078	0.520
733.06713	0.015	0.020	0.395	0.540
733.06602	-0.185	0.023	-4.808	0.634
733.06491	-0.093	0.018	-4.873	0.483
733.06407	-0.182	0.015	-5.012	0.364
733.06296	-0.121	0.010	-2.901	0.279
733.06213	-0.059	0.014	-0.955	0.373
733.06101	-0.103	0.016	-2.423	0.388
733.05990	-0.133	0.012	-3.860	0.269
733.05907	-0.310	0.031	-7.409	0.854
733.05795	-0.029	0.010	-1.299	0.252
733.05712	-0.205	0.026	-4.521	0.670
733.05601	-0.059	0.009	-0.728	0.219
733.05489	-0.168	0.015	-3.734	0.376
733.05406	-0.064	0.021	-1.545	0.559
733.05295	-0.021	0.010	-0.460	0.229
733.05211	-0.086	0.011	-0.853	0.306
733.05100	-0.125	0.026	-2.709	0.741
733.04989	-0.130	0.009	-3.002	0.238
733.04905	-0.022	0.009	-0.567	0.220
733.04794	-0.081	0.013	-2.084	0.353
733.04710	-0.120	0.010	-2.024	0.267
733.04599	-0.106	0.011	-2.591	0.288
733.04488	-0.037	0.011	-1.377	0.298
733.04404	-0.007	0.011	-0.044	0.261
733.04293	-0.042	0.013	0.032	0.342
733.04210	-0.041	0.015	-0.959	0.381
733.04098	-0.094	0.017	-3.702	0.446
733.03987	-0.115	0.025	-2.279	0.559
733.03904	-0.074	0.008	-2.096	0.206
733.03792	-0.161	0.020	-2.886	0.530
733.03709	-0.095	0.018	-2.149	0.483
733.03598	-0.123	0.013	-1.710	0.361
733.03486	-0.017	0.021	0.249	0.506
733.03403	-0.119	0.023	-4.121	0.617
733.03291	-0.083	0.020	-2.108	0.547
733.03208	-0.161	0.026	-5.289	0.731
733.03097	-0.087	0.009	-1.472	0.215
733.03013	0.018	0.024	0.058	0.615
733.02902	0.025	0.019	1.601	0.522
733.02791	-0.180	0.016	-5.290	0.447
733.02707	-0.337	0.040	-8.370	1.153
733.02596	-0.057	0.016	-0.687	0.438
733.02513	-0.122	0.011	-3.468	0.238
733.02401	-0.173	0.021	-4.864	0.604
733.02290	0.136	0.055	4.280	1.354
733.02206	-0.075	0.021	-2.054	0.533
733.02095	-0.095	0.012	-2.496	0.298
733.02012	-0.385	0.089	-8.986	2.098
733.01900	-0.153	0.025	-4.262	0.705
733.01789	-0.028	0.021	-0.829	0.535
733.01706	-0.039	0.018	-0.896	0.494
733.01594	-0.102	0.026	-2.708	0.687
733.01511	-0.079	0.020	-2.479	0.518
733.01400	0.124	0.038	3.588	0.995
733.01288	-0.062	0.021	-1.815	0.511
733.01205	-0.050	0.015	-1.811	0.355
733.01094	-0.100	0.014	-2.352	0.398
733.01010	-0.162	0.019	-3.744	0.552
733.00899	0.047	0.011	1.092	0.314
733.00788	0.094	0.029	3.155	0.789
733.00704	0.021	0.014	1.422	0.376
733.00593	-0.069	0.033	-2.680	0.918
733.00509	0.031	0.017	1.012	0.437
733.00398	-0.100	0.018	-1.972	0.441
733.00287	-0.061	0.013	-1.735	0.355
733.00203	0.060	0.029	1.756	0.775
733.00092	-0.077	0.019	-2.030	0.480
733.00009	0.127	0.018	3.146	0.477
732.99897	0.006	0.019	0.466	0.557
732.99814	0.195	0.020	5.743	0.557
732.99703	0.111	0.013	3.302	0.338
732.99591	0.042	0.027	0.651	0.677
732.99508	0.129	0.024	3.910	0.649
732.99397	0.254	0.022	6.439	0.584
732.99313	0.213	0.026	6.096	0.725
732.99202	0.217	0.017	5.460	0.441
732.99091	0.307	0.038	7.956	1.013
732.99007	0.468	0.029	12.701	0.806
732.98896	0.562	0.034	15.406	0.955
732.98812	0.346	0.023	9.032	0.610
732.98701	0.651	0.038	17.702	1.042
732.98590	0.755	0.040	20.764	1.124
732.98506	0.734	0.054	19.309	1.455
732.98395	1.152	0.052	31.323	1.427
732.98312	0.588	0.034	15.352	0.987
732.98200	1.211	0.043	32.802	1.191
732.98089	1.524	0.058	41.318	1.579
732.98005	1.435	0.050	38.342	1.430
732.97894	1.439	0.068	38.542	1.874
732.97811	1.725	0.062	46.075	1.693
732.97699	1.262	0.058	34.283	1.596
732.97588	1.759	0.073	47.082	1.995
732.97505	1.770	0.070	47.759	1.843
732.97393	1.815	0.067	48.427	1.819
732.97310	2.087	0.060	56.151	1.664
732.97199	2.583	0.085	67.889	2.123
732.97087	2.435	0.098	63.701	2.471
732.97004	3.384	0.090	86.855	2.125
732.96893	2.779	0.076	73.479	2.019
732.96809	2.996	0.108	76.510	2.527
732.96698	3.186	0.099	81.794	2.124
732.96587	2.627	0.105	68.262	2.655
732.96503	3.336	0.108	85.596	2.618
732.96392	3.175	0.082	84.056	2.135
732.96308	4.240	0.126	103.374	2.526
732.96197	3.881	0.125	95.672	2.641
732.96114	4.645	0.141	110.868	2.708
732.96002	4.647	0.108	113.032	2.039
732.95891	5.003	0.128	116.596	2.181
732.95808	6.302	0.145	129.818	1.949
732.95696	5.050	0.165	109.934	2.662
732.95613	5.270	0.145	116.548	2.179
732.95502	3.987	0.163	91.302	2.832
732.95390	4.904	0.134	114.078	2.253
732.95307	4.448	0.102	107.325	2.135
732.95195	4.626	0.119	111.239	2.064
732.95112	4.217	0.121	101.892	2.245
732.95001	4.500	0.096	109.372	1.863
732.94889	3.862	0.140	91.661	2.776
732.94806	4.864	0.099	115.032	1.680
732.94695	3.678	0.079	95.187	1.687
732.94611	3.352	0.099	87.241	2.539
732.94500	3.439	0.088	90.336	2.150
732.94389	2.906	0.097	75.324	2.091
732.94305	2.870	0.113	72.775	2.561
732.94194	1.864	0.079	49.806	2.139
732.94110	2.073	0.078	55.042	2.101
732.93999	2.060	0.065	55.266	1.767
732.93888	1.419	0.054	38.468	1.530
732.93804	1.954	0.081	52.591	2.136
732.93693	1.371	0.053	36.749	1.469
732.93610	1.168	0.047	31.436	1.316
732.93498	1.241	0.041	33.244	1.110
732.93387	1.006	0.055	27.065	1.535
732.93304	1.382	0.058	37.104	1.572
732.93192	0.732	0.034	19.863	0.949
732.93109	0.875	0.045	23.534	1.249
732.92997	0.730	0.038	19.883	1.041
732.92886	0.731	0.048	20.531	1.342
732.92803	0.899	0.053	23.451	1.459
732.92691	0.494	0.031	13.523	0.891
732.92608	0.494	0.042	13.500	1.143
732.92497	0.633	0.045	16.151	1.206
732.92413	0.324	0.029	9.029	0.771
732.92302	0.230	0.027	6.776	0.711
732.92191	0.411	0.028	11.181	0.809
732.92107	0.341	0.037	9.036	1.015
732.91996	0.235	0.027	6.376	0.767
732.91912	0.287	0.027	7.540	0.753
732.91801	0.249	0.029	6.532	0.780
732.91690	0.149	0.033	3.624	0.847
732.91606	0.081	0.024	2.277	0.637
732.91495	0.040	0.021	1.259	0.553
732.91412	0.112	0.028	2.395	0.744
732.91300	0.122	0.018	3.503	0.509
732.91189	0.028	0.018	0.848	0.498
732.91105	0.052	0.026	1.476	0.694
732.90994	0.097	0.024	2.769	0.636
732.90911	0.057	0.029	1.640	0.737
732.90799	0.051	0.023	1.401	0.623
732.90688	0.044	0.020	1.456	0.507
732.90605	0.156	0.021	4.203	0.556
732.90493	0.019	0.021	0.701	0.575
732.90410	-0.123	0.018	-2.045	0.491
732.90299	-0.075	0.017	-1.484	0.488
732.90187	-0.060	0.019	-2.289	0.479
732.90104	-0.028	0.014	-1.159	0.346
732.89993	0.065	0.032	2.941	0.904
732.89909	-0.025	0.013	-0.559	0.316
732.89798	0.002	0.014	0.337	0.387
732.89686	-0.023	0.017	-0.854	0.472
732.89603	-0.010	0.012	-0.319	0.296
732.89492	-0.006	0.025	-0.224	0.627
732.89408	0.009	0.016	-0.311	0.428
732.89297	0.011	0.020	1.285	0.555
732.89213	-0.099	0.016	-2.436	0.424
732.89102	-0.030	0.010	-0.576	0.247
732.88991	-0.021	0.015	-0.148	0.417
732.88907	-0.048	0.024	-1.607	0.612
732.88796	-0.051	0.019	-1.467	0.491
732.88713	-0.052	0.024	-1.621	0.605
732.88601	-0.144	0.016	-3.718	0.427
732.88490	0.018	0.018	0.972	0.470
732.88407	0.015	0.023	0.679	0.609
732.88295	-0.067	0.013	-1.285	0.375
732.88212	-0.058	0.010	-1.078	0.293
732.88101	-0.079	0.013	-1.889	0.331
732.87989	-0.007	0.014	0.215	0.396
732.87906	-0.175	0.015	-4.077	0.420
732.87794	-0.080	0.017	-2.668	0.448
732.87711	-0.019	0.026	-1.137	0.600
732.87600	-0.098	0.011	-2.672	0.286
732.87488	-0.034	0.012	-0.931	0.303
732.87405	0.007	0.010	0.491	0.281
732.87294	-0.145	0.015	-3.689	0.379
732.87210	-0.057	0.008	-1.283	0.223
732.87099	0.002	0.017	0.237	0.482
732.86988	-0.091	0.013	-2.200	0.291
732.86904	-0.027	0.013	-0.520	0.367
732.86793	-0.137	0.012	-3.839	0.331
732.86709	-0.061	0.012	-0.998	0.309
732.86598	-0.031	0.019	-0.435	0.533
732.86487	-0.015	0.031	-0.116	0.846
732.86403	-0.072	0.027	-2.289	0.710
732.86292	-0.096	0.011	-2.902	0.266
732.86208	-0.016	0.008	-0.262	0.190
732.86097	-0.052	0.010	-1.388	0.243
732.86014	-0.050	0.013	-1.666	0.322
732.85902	-0.134	0.013	-3.612	0.381
732.85791	-0.094	0.019	-2.314	0.473
732.85708	-0.121	0.009	-2.685	0.255
732.85596	0.010	0.019	0.596	0.521
732.85513	-0.072	0.013	-2.125	0.322
732.85402	-0.103	0.018	-3.090	0.489
732.85290	-0.132	0.014	-3.242	0.347
732.85207	-0.118	0.016	-2.973	0.417
732.85095	-0.100	0.011	-2.471	0.275
732.85012	-0.129	0.016	-3.335	0.426
732.84901	-0.127	0.015	-3.305	0.393
732.84789	-0.080	0.011	-2.264	0.276
732.84706	-0.091	0.025	-2.711	0.706
732.84595	-0.117	0.010	-2.828	0.266
732.84511	-0.168	0.021	-4.238	0.587
732.84400	-0.035	0.036	-1.681	0.774
732.84289	-0.037	0.010	-0.619	0.239
732.84205	-0.129	0.012	-3.218	0.312
732.84094	-0.038	0.022	-0.729	0.607
732.84010	0.013	0.024	0.433	0.646
732.83899	-0.025	0.015	-0.550	0.429
732.83788	-0.048	0.014	-1.712	0.378
732.83704	-0.006	0.029	-0.663	0.749
732.83593	0.046	0.024	1.114	0.586
732.83509	-0.081	0.010	-1.850	0.258
732.83398	-0.047	0.009	-0.535	0.268
732.83287	-0.091	0.011	-2.089	0.299
732.83203	-0.047	0.020	-1.327	0.560
732.83092	-0.129	0.008	-3.088	0.193
732.83009	-0.071	0.011	-1.448	0.229
732.82897	-0.137	0.013	-3.652	0.388
732.82814	-0.047	0.013	-1.270	0.331
732.82702	-0.097	0.012	-2.457	0.340
732.82591	-0.001	0.011	0.233	0.327
732.82508	-0.035	0.011	-0.499	0.259
732.82396	-0.088	0.016	-1.900	0.384
732.82313	-0.070	0.017	-1.629	0.378
732.82202	-0.012	0.014	-0.016	0.369
732.82090	-0.084	0.009	-2.200	0.262
732.82007	-0.115	0.017	-3.219	0.371
732.81896	-0.061	0.017	-1.018	0.408
732.81812	-0.092	0.013	-2.433	0.347
732.81701	-0.111	0.011	-2.679	0.284
732.81589	-0.024	0.013	-0.024	0.328
732.81506	-0.100	0.015	-2.468	0.388
732.81395	-0.032	0.011	-0.306	0.238
732.81311	-0.057	0.010	-0.897	0.225
732.81200	-0.078	0.012	-1.617	0.271
732.81089	-0.026	0.012	-0.352	0.297
732.81005	-0.019	0.007	0.048	0.153
732.80894	-0.069	0.014	-1.404	0.377
732.80810	-0.054	0.013	-0.950	0.328
732.80699	0.037	0.026	0.824	0.627
732.80588	-0.146	0.021	-3.865	0.576
732.80504	-0.056	0.016	-1.181	0.410
732.80393	-0.020	0.013	-0.580	0.346
732.80309	-0.043	0.016	-0.517	0.408
732.80198	-0.064	0.012	-1.262	0.283
732.80087	-0.066	0.015	-1.780	0.388
732.80003	0.013	0.011	0.481	0.310
732.79892	-0.065	0.032	-1.622	0.887
732.79809	0.043	0.033	1.391	0.822
732.79697	-0.155	0.014	-3.881	0.367
732.79614	0.017	0.020	0.675	0.542
732.79502	-0.077	0.013	-1.832	0.333
732.79391	-0.096	0.010	-2.172	0.261
732.79308	-0.033	0.010	-0.705	0.228
732.79196	-0.150	0.014	-3.244	0.393
732.79113	-0.013	0.010	-0.093	0.216
732.79002	0.107	0.027	2.672	0.743
732.78890	-0.097	0.012	-2.689	0.294
732.78807	-0.074	0.011	-1.158	0.256
732.78696	-0.089	0.018	-1.851	0.544
732.78612	-0.016	0.017	-0.423	0.446
732.78501	-0.004	0.016	0.043	0.436
732.78389	-0.129	0.018	-3.387	0.454
732.78306	0.009	0.015	0.263	0.420
732.78195	-0.002	0.024	-0.321	0.612
732.78111	-0.087	0.016	-2.419	0.422
732.78000	-0.029	0.015	-0.394	0.399
732.77889	-0.042	0.039	-1.179	1.012
732.77805	-0.225	0.025	-5.617	0.683
732.77694	-0.053	0.011	-1.402	0.329
732.77610	-0.083	0.008	-2.015	0.198
732.77499	-0.035	0.011	-0.615	0.259
732.77388	0.021	0.013	0.968	0.302
732.77304	-0.019	0.009	0.013	0.241
732.77193	-0.009	0.013	-0.487	0.369
732.77109	-0.048	0.011	-0.989	0.278
732.76998	-0.090	0.015	-2.627	0.394
732.76887	-0.090	0.032	-1.714	0.888
732.76803	-0.094	0.009	-2.149	0.249
732.76692	-0.027	0.012	-0.271	0.322
732.76608	-0.099	0.016	-2.420	0.425
732.76497	-0.051	0.010	-0.983	0.252
732.76414	0.036	0.015	0.660	0.439
732.76302	0.125	0.030	2.447	0.804
732.76191	-0.109	0.017	-2.919	0.431
732.76108	-0.013	0.013	-0.248	0.330
732.75996	-0.095	0.013	-2.439	0.326
732.75913	-0.048	0.014	-1.139	0.386
732.75802	-0.189	0.026	-4.493	0.672
732.75690	0.041	0.015	1.144	0.417
732.75607	-0.036	0.011	-0.819	0.258
732.75495	0.037	0.015	0.867	0.381
732.75412	0.053	0.010	1.600	0.273
732.75301	-0.008	0.017	0.028	0.441
732.75189	0.164	0.029	4.331	0.767
732.75106	-0.029	0.024	-0.906	0.646
732.74995	0.030	0.016	0.622	0.475
732.74911	0.145	0.029	4.050	0.785
732.74800	0.105	0.024	2.937	0.688
732.74688	0.026	0.021	1.293	0.585
732.74605	0.110	0.030	2.478	0.829
732.74494	0.087	0.021	2.369	0.582
732.74410	0.200	0.025	6.120	0.705
732.74299	0.223	0.022	6.280	0.597
732.74188	0.114	0.022	3.126	0.603
732.74104	-0.260	0.111	-7.345	2.688
732.73993	0.181	0.024	4.305	0.675
732.73909	0.119	0.024	3.760	0.672
732.73798	0.387	0.034	10.304	0.860
732.73687	0.200	0.020	5.268	0.559
732.73603	0.420	0.030	11.218	0.800
732.73492	0.346	0.038	8.834	1.043
732.73408	0.581	0.042	15.859	1.141
732.73297	0.527	0.046	13.958	1.229
732.73214	0.483	0.036	13.191	0.941
732.73102	0.550	0.032	14.295	0.908
732.72991	0.937	0.041	25.494	1.131
732.72907	0.798	0.039	21.692	1.091
732.72796	0.803	0.045	21.128	1.202
732.72713	1.228	0.056	33.040	1.526
732.72601	1.295	0.044	35.084	1.269
732.72490	1.411	0.051	38.333	1.405
732.72407	1.519	0.048	40.640	1.342
732.72295	2.049	0.068	55.098	1.737
732.72212	2.139	0.092	55.166	2.200
732.72100	2.032	0.067	54.397	1.770
732.71989	2.503	0.100	65.946	2.610
732.71906	2.262	0.076	60.206	2.004
732.71794	2.640	0.073	69.666	1.837
732.71711	3.242	0.095	82.798	2.015
732.71600	3.143	0.114	78.714	2.270
732.71488	3.808	0.129	92.088	2.320
732.71405	4.408	0.125	103.839	2.346
732.71293	3.820	0.107	96.693	2.415
732.71210	4.136	0.093	104.162	2.116
732.71099	4.069	0.118	100.520	2.449
732.70987	4.963	0.131	116.373	2.322
732.70904	5.068	0.099	121.417	1.711
732.70792	5.976	0.150	127.828	1.977
732.70709	5.874	0.175	122.661	2.690
732.70598	6.424	0.140	132.556	2.135
732.70486	5.572	0.156	120.198	2.271
732.70403	6.045	0.132	130.353	1.862
732.70292	6.562	0.140	132.990	1.874
732.70208	7.996	0.158	146.809	2.156
732.70097	6.915	0.135	138.099	1.582
732.70013	7.158	0.188	131.345	2.662
732.69902	7.302	0.139	138.408	1.782
732.69791	6.921	0.166	131.131	2.508
732.69707	5.918	0.158	122.631	2.197
732.69596	5.419	0.165	116.573	2.536
732.69512	5.769	0.145	123.433	2.099
732.69401	4.172	0.158	94.285	2.586
732.69290	4.787	0.140	106.841	2.239
732.69206	5.135	0.112	116.324	1.717
732.69095	5.463	0.143	116.288	1.982
732.69011	5.317	0.127	112.889	1.785
732.68900	4.722	0.123	104.731	1.810
732.68789	4.601	0.139	102.358	2.452
732.68705	3.599	0.124	88.162	2.750
732.68594	2.915	0.117	72.475	2.544
732.68511	2.922	0.084	76.213	2.042
732.68399	3.212	0.087	81.321	1.754
732.68288	2.423	0.078	64.388	2.045
732.68204	1.957	0.064	52.030	1.566
732.68093	1.804	0.075	48.513	2.015
732.68010	2.072	0.061	55.955	1.676
732.67898	1.578	0.061	42.217	1.519
732.67787	1.395	0.055	37.007	1.506
732.67703	1.172	0.064	32.134	1.693
732.67592	1.236	0.051	32.988	1.405
732.67509	1.413	0.065	38.544	1.762
732.67397	1.135	0.046	30.734	1.284
732.67314	1.246	0.056	33.461	1.496
732.67203	0.740	0.039	19.796	1.067
732.67091	0.870	0.039	23.492	1.086
732.67008	0.614	0.039	16.224	1.097
732.66896	0.549	0.033	14.404	0.914
732.66813	0.481	0.033	12.687	0.866
732.66702	0.475	0.028	13.020	0.735
732.66590	0.460	0.032	12.067	0.918
732.66507	0.437	0.029	11.765	0.786
732.66395	0.383	0.028	10.196	0.747
732.66312	0.345	0.029	9.519	0.821
732.66201	0.443	0.030	11.954	0.841
732.66089	0.347	0.030	9.672	0.812
732.66006	0.309	0.027	8.423	0.740
732.65895	0.280	0.027	7.225	0.721
732.65811	0.223	0.020	6.007	0.536
732.65700	0.287	0.020	8.012	0.525
732.65588	0.295	0.024	8.383	0.684
732.65505	0.241	0.019	6.679	0.561
732.65394	0.140	0.019	4.338	0.532
732.65310	0.145	0.016	4.168	0.454
732.65199	0.028	0.018	1.563	0.517
732.65087	0.055	0.010	0.920	0.232
732.65004	0.149	0.020	4.253	0.560
732.64893	0.085	0.020	2.258	0.485
732.64809	0.121	0.025	3.234	0.664
732.64698	0.012	0.019	0.208	0.461
732.64587	0.132	0.020	3.357	0.517
732.64503	-0.011	0.018	-0.384	0.501
732.64392	0.075	0.019	1.931	0.493
732.64308	0.038	0.015	0.895	0.362
732.64197	-0.016	0.020	-0.492	0.536
732.64113	-0.080	0.025	-2.959	0.666
732.64002	0.006	0.012	0.413	0.316
732.63891	-0.062	0.026	-1.835	0.660
732.63807	0.016	0.035	0.609	0.970
732.63696	0.009	0.018	0.399	0.467
732.63612	0.015	0.013	0.579	0.336
732.63501	0.086	0.016	2.555	0.458
732.63390	-0.014	0.015	0.125	0.420
732.63306	-0.100	0.014	-2.485	0.355
732.63195	-0.031	0.012	-0.497	0.307
732.63112	-0.010	0.026	-0.908	0.747
732.63000	-0.051	0.039	-1.790	0.900
732.62889	0.066	0.018	1.736	0.440
732.62805	-0.029	0.009	-0.608	0.259
732.62694	0.005	0.025	-0.203	0.684
732.62611	0.014	0.024	-0.036	0.674
732.62499	-0.215	0.028	-5.612	0.717
732.62388	-0.052	0.015	-1.011	0.357
732.62304	-0.018	0.011	0.262	0.298
732.62193	0.020	0.010	0.824	0.247
732.62110	-0.055	0.011	-1.455	0.312
732.61998	0.016	0.023	0.948	0.637
732.61887	-0.040	0.021	-0.935	0.565
732.61803	0.022	0.019	1.094	0.544
732.61692	-0.012	0.015	0.040	0.339
732.61609	-0.069	0.009	-0.996	0.210
732.61497	-0.038	0.010	-0.724	0.235
732.61414	-0.091	0.010	-2.390	0.283
732.61303	-0.084	0.008	-1.840	0.202
732.61191	-0.096	0.011	-2.063	0.288
732.61108	-0.122	0.015	-3.082	0.393
732.60996	0.014	0.012	0.391	0.286
732.60913	-0.148	0.015	-4.149	0.356
732.60802	-0.089	0.012	-2.431	0.271
732.60690	-0.073	0.013	-2.485	0.333
732.60607	0.191	0.048	5.163	1.253
732.60495	-0.091	0.009	-2.126	0.239
732.60412	-0.094	0.024	-1.978	0.647
732.60301	-0.132	0.025	-3.875	0.654
732.60189	-0.064	0.017	-1.546	0.455
732.60106	-0.107	0.009	-1.871	0.239
732.59994	-0.083	0.012	-2.702	0.292
732.59911	0.017	0.010	-1.774	0.242
732.59800	-0.046	0.013	-0.864	0.331
732.59688	0.017	0.015	-0.470	0.345
732.59605	-0.096	0.015	-2.842	0.334
732.59494	-0.063	0.011	-1.868	0.274
732.59410	-0.022	0.008	-1.107	0.193
732.59299	-0.060	0.007	-1.082	0.162
732.59187	0.035	0.019	-0.646	0.414
732.59104	-0.073	0.015	-1.828	0.426
732.58993	-0.023	0.021	-1.510	0.458
732.58909	-0.041	0.011	-0.882	0.225
732.58798	-0.061	0.016	-1.280	0.443
732.58686	-0.142	0.015	-2.997	0.383
732.58603	-0.128	0.015	-2.879	0.379
732.58492	-0.119	0.009	-1.875	0.228
732.58408	-0.073	0.018	-0.366	0.448
732.58297	-0.121	0.011	-3.910	0.280
732.58213	0.014	0.013	0.006	0.289
732.58102	-0.114	0.012	-2.340	0.343
732.57991	0.015	0.012	0.318	0.343
732.57907	-0.090	0.010	-2.208	0.274
732.57796	-0.091	0.012	-2.318	0.292
732.57712	-0.043	0.010	-1.519	0.273
732.57601	-0.038	0.013	-1.747	0.346
732.57490	-0.011	0.006	-0.602	0.153
732.57406	-0.032	0.010	-0.498	0.243
732.57295	-0.058	0.014	-1.554	0.338
732.57211	-0.026	0.029	-0.529	0.685
732.57100	-0.096	0.011	-2.144	0.321
732.56989	-0.071	0.012	-1.491	0.313
732.56905	-0.068	0.014	-1.518	0.371
732.56794	-0.085	0.013	-1.758	0.344
732.56710	-0.045	0.011	-1.155	0.256
732.56599	0.003	0.019	-0.629	0.546
732.56488	0.056	0.033	0.993	0.904
732.56404	-0.083	0.011	-1.597	0.263
732.56293	0.021	0.028	0.503	0.728
732.56209	-0.112	0.015	-2.856	0.399
732.56098	-0.057	0.009	-0.985	0.207
732.55987	-0.076	0.015	-1.937	0.410
732.55903	-0.131	0.021	-3.209	0.539
732.55792	-0.089	0.015	-2.610	0.449
732.55708	-0.107	0.015	-2.589	0.385
732.55597	-0.126	0.012	-3.637	0.323
732.55514	-0.044	0.011	-1.090	0.284
732.55402	-0.104	0.011	-0.986	0.292
732.55291	-0.054	0.007	-1.816	0.175
732.55207	0.070	0.020	1.731	0.547
732.55096	-0.104	0.027	-2.305	0.599
732.55013	-0.122	0.013	-2.251	0.336
732.54901	-0.050	0.010	-1.508	0.266
732.54790	-0.042	0.007	-2.275	0.210
732.54706	-0.018	0.015	-0.843	0.388
732.54595	-0.120	0.012	-3.090	0.311
732.54512	-0.180	0.012	-4.252	0.340
732.54400	0.112	0.034	3.347	0.908
732.54289	-0.057	0.011	-1.379	0.251
732.54205	-0.042	0.008	-0.960	0.179
732.54094	-0.106	0.026	-2.567	0.609
732.54011	-0.024	0.011	-0.758	0.289
732.53899	-0.015	0.011	-0.290	0.281
732.53788	-0.052	0.008	-1.650	0.226
732.53704	-0.172	0.017	-4.446	0.459
732.53593	0.020	0.009	0.510	0.206
732.53510	-0.121	0.009	-3.584	0.237
732.53398	0.014	0.013	0.327	0.317
732.53287	0.133	0.034	3.466	0.911
732.53203	-0.046	0.012	-1.292	0.324
732.53092	-0.023	0.022	-0.390	0.573
732.53009	-0.047	0.012	-1.033	0.321
732.52897	-0.015	0.025	-0.287	0.629
732.52814	-0.006	0.013	0.098	0.350
732.52702	-0.015	0.021	-0.348	0.550
732.52591	0.031	0.013	0.961	0.327
732.52508	0.142	0.021	3.812	0.585
732.52396	0.132	0.018	3.909	0.456
732.52313	0.052	0.012	2.045	0.322
732.52201	-0.037	0.015	-0.782	0.404
732.52090	0.059	0.021	1.492	0.578
732.52007	0.019	0.019	0.953	0.504
732.51895	-0.078	0.014	-1.897	0.377
732.51812	0.099	0.030	1.550	0.746
732.51700	0.069	0.022	1.780	0.589
732.51589	0.019	0.017	0.617	0.471
732.51506	0.038	0.012	1.156	0.326
732.51394	0.242	0.021	6.350	0.552
732.51311	0.143	0.025	3.896	0.675
732.51199	0.186	0.023	5.116	0.639
732.51088	0.144	0.018	4.249	0.509
732.51005	0.205	0.026	5.256	0.704
732.50893	0.171	0.019	4.822	0.484
732.50810	0.366	0.035	10.166	0.896
732.50698	0.337	0.037	8.974	1.000
732.50587	0.364	0.028	9.778	0.804
732.50504	0.482	0.036	12.952	1.004
732.50392	0.476	0.032	12.768	0.899
732.50309	0.361	0.031	9.663	0.813
732.50197	0.801	0.046	20.995	1.258
732.50086	0.604	0.037	16.629	0.982
732.50003	0.838	0.056	22.280	1.533
732.49891	0.704	0.035	18.747	0.976
732.49808	1.368	0.049	37.174	1.353
732.49696	1.228	0.051	32.900	1.357
732.49613	1.194	0.045	32.623	1.243
732.49502	1.526	0.065	40.145	1.695
732.49390	1.656	0.059	44.115	1.601
732.49307	2.072	0.064	55.422	1.719
732.49195	1.753	0.070	46.436	1.892
732.49112	2.102	0.079	55.528	1.938
732.49001	2.541	0.076	66.865	1.992
732.48889	2.913	0.077	77.572	2.050
732.48806	2.920	0.086	76.763	2.201
732.48694	3.603	0.119	88.639	2.518
732.48611	3.151	0.105	81.636	2.582
732.48500	4.188	0.124	101.097	2.691
732.48388	4.247	0.127	100.954	2.371
732.48305	3.791	0.099	95.279	1.972
732.48193	5.226	0.132	118.444	2.201
732.48110	5.039	0.143	114.422	2.345
732.47999	6.133	0.095	135.625	1.459
732.47887	6.140	0.164	129.528	2.483
732.47804	6.759	0.152	135.724	1.891
732.47692	6.871	0.140	137.907	1.643
732.47609	6.840	0.153	135.805	2.143
732.47498	6.519	0.142	128.293	1.792
732.47386	6.093	0.166	118.680	2.226
732.47303	7.640	0.131	140.593	1.666
732.47191	7.525	0.129	139.006	1.412
732.47108	8.152	0.141	147.468	1.695
732.46997	7.966	0.124	148.381	1.653
732.46913	7.313	0.146	138.278	1.572
732.46802	6.721	0.136	129.904	1.644
732.46690	6.534	0.165	125.548	2.032
732.46607	6.744	0.133	129.842	1.936
732.46495	6.468	0.139	127.973	1.895
732.46412	6.778	0.141	132.396	1.924
732.46301	4.652	0.153	104.426	2.364
732.46189	6.513	0.150	123.434	2.072
732.46106	5.089	0.149	108.027	2.196
732.45994	4.600	0.102	103.359	1.510
732.45911	4.321	0.145	92.573	2.025
732.45800	4.781	0.115	106.238	1.580
732.45688	2.726	0.094	70.931	2.161
732.45605	3.329	0.099	82.482	1.960
732.45493	3.268	0.113	80.578	2.263
732.45410	2.719	0.090	69.330	1.814
732.45299	2.318	0.078	60.864	1.918
732.45187	2.461	0.066	65.028	1.694
732.45104	2.186	0.069	58.128	1.670
732.44992	2.277	0.090	58.950	1.886
732.44909	2.059	0.073	54.415	1.947
732.44798	1.542	0.077	40.780	2.016
732.44686	1.708	0.080	45.835	2.184
732.44603	1.466	0.066	39.466	1.714
732.44491	1.143	0.044	30.763	1.227
732.44408	1.280	0.040	34.666	1.053
732.44297	0.949	0.044	25.141	1.217
732.44213	0.912	0.053	24.050	1.408
732.44102	0.861	0.047	23.152	1.303
732.43990	1.115	0.056	30.150	1.564
732.43907	0.679	0.033	18.887	0.914
