WL	Field Signal	WL	Surface Signal	
731.69506	0.388110571428571	736.08511	-0.1897432
731.70007	0.881648857142857	736.0901	-0.506657097142857
731.70509	2.30691228571428	736.09509	-0.311254685714286
731.7101	4.68684257142857	736.10009	-0.0181762514285714
731.71511	8.86312114285714	736.10508	0.309763657142857
731.72013	12.7388314285714	736.11008	0.314522102857143
731.72486	22.4465651428571	736.11507	0.185819668571429
731.72988	32.5646182857143	736.12006	-0.0199405257142857
731.73489	53.548458	736.12506	0.0292564914285715
731.7399	71.7599391428571	736.13005	-8.10057142856951E-5
731.74492	91.7766182857143	736.13504	0.0619196000000001
731.74993	89.3642331428571	736.14004	-0.375912948571429
731.75494	71.1040434285714	736.14503	0.0420962514285714
731.75996	43.2583351428571	736.15003	0.569056331428571
731.76497	24.676492	736.15502	0.978642354285714
731.76998	14.6449097142857	736.16001	0.793700411428571
731.775	6.58281228571428	736.16501	0.3620948
731.78001	3.27292457142857	736.17	-0.251428308571429
731.78502	1.62886628571429	736.175	-0.390120091428571
731.79004	1.514468	736.17999	-0.0485404342857143
731.79505	0.208215714285714	736.18498	-0.26837344
731.80006	-0.0239405714285715	736.18998	-0.229983108571429
731.80508	0.0203794285714285	736.19497	-0.436342822857143
731.81009	-0.133149714285714	736.19996	-0.0901156685714285
731.8151	-0.673892	736.20496	-0.115253748571429
731.82012	-0.22088	736.20995	0.0720664571428572
731.82513	-0.51384	736.21494	0.0806381942857143
731.82986	-0.445220857142857	736.21994	0.211983131428571
731.83488	0.751859142857143	736.22493	-0.0821932
731.83989	0.491830285714286	736.22992	-0.218239942857143
731.8449	0.342340285714286	736.23492	-0.188749085714286
731.84992	-0.670931142857143	736.23991	-0.248286571428571
731.85493	0.503134285714286	736.2449	0.00110870857142861
731.85994	1.90238057142857	736.2499	-0.244085954285714
731.86496	5.34208314285714	736.25489	-0.121632434285714
731.86997	7.49720628571428	736.25988	-0.07830712
731.87498	10.41563	736.26488	0.290304765714286
731.87999	17.4410137142857	736.26987	-0.175325782857143
731.88501	28.4391434285714	736.27486	0.0372914514285715
731.89002	46.7070862857143	736.28014	0.06265832
731.89503	62.5469537142857	736.28513	0.100829154285714
731.90005	89.5799674285714	736.29012	-0.0717377371428571
731.90506	95.7701391428571	736.29511	0.179236022857143
731.91007	83.7616468571428	736.30011	0.01899272
731.91508	52.0488222857143	736.3051	-0.0239160571428572
731.9201	34.1961665714286	736.31009	0.144982502857143
731.92511	18.1210877142857	736.31509	0.57655328
731.93012	9.65237114285714	736.32008	0.122196285714286
731.93513	4.19181314285714	736.32507	-0.0732064
731.93987	2.53896114285714	736.33007	0.0182037714285714
731.94488	1.49427314285714	736.33506	0.494802765714286
731.94989	1.21972257142857	736.34005	0.259004651428571
731.95491	0.992140857142857	736.34505	-0.186173885714286
731.95992	1.27877571428571	736.35004	-0.358345497142857
731.96493	1.01997885714286	736.35503	0.0218792
731.96994	0.253251714285714	736.36002	0.218747462857143
731.97496	0.304720857142857	736.36502	0.344326297142857
731.97997	0.527031714285714	736.37001	0.278708445714286
731.98498	0.949174857142857	736.375	-0.172211508571429
731.98999	0.663053428571428	736.38	-0.549327588571429
731.99501	0.179229428571429	736.38499	-0.30482848
732.00002	-1.40632	736.38998	-0.254298571428571
732.00503	-0.845295428571428	736.39497	-0.445589337142857
732.01004	0.654504571428571	736.39997	-0.510784171428571
732.01506	0.368117714285714	736.40496	-0.14289496
732.02007	0.162494285714285	736.40995	0.119095725714286
732.02508	1.35881057142857	736.41494	-0.0887776342857143
732.03009	3.16849085714286	736.41994	-0.571530434285714
732.0351	3.99462885714286	736.42493	-0.275347394285714
732.04012	6.49177028571428	736.42992	0.360691691428571
732.04513	8.02054085714285	736.43492	0.475854902857143
732.04986	12.382734	736.43991	0.329426857142857
732.05487	22.095404	736.4449	0.193872765714286
732.05989	40.5750705714286	736.44989	0.449549874285714
732.0649	57.8267748571428	736.45489	0.666225885714286
732.06991	83.2281005714286	736.45988	0.81131504
732.07492	88.2177262857143	736.46487	0.266405188571428
732.07993	77.1189451428571	736.46986	-0.135235222857143
732.08495	53.6707905714286	736.47513	0.353839828571428
732.08996	39.9955051428571	736.48012	0.440875828571428
732.09497	24.2264865714286	736.48512	0.160425988571429
732.09998	13.4682022857143	736.49011	-0.395602034285714
732.10499	9.07863285714286	736.4951	0.00366957714285716
732.11001	5.44830114285714	736.50009	0.368634285714286
732.11502	2.67598628571429	736.50509	0.345726902857143
732.12003	0.906143714285714	736.51008	-0.228899474285714
732.12504	0.123257714285714	736.51507	-0.399588777142857
732.13005	0.310860285714286	736.52006	-0.158632582857143
732.13507	1.11807857142857	736.52505	-0.0162057142857143
732.14008	-0.518553428571428	736.53005	0.123079897142857
732.14509	-2.53378	736.53504	0.364865257142857
732.1501	-1.50168114285714	736.54003	0.813752754285714
732.15511	0.0515468571428574	736.54502	2.44213588571429
732.16012	-0.369029714285714	736.55002	4.94867315428571
732.16514	-0.766581714285714	736.55501	7.38263812571428
732.16987	0.0132711428571429	736.56	12.54171824
732.17488	0.133837714285714	736.56499	17.4494821485714
732.17989	-0.107760285714286	736.56998	19.1560942742857
732.1849	-0.74999	736.57498	18.68585744
732.18991	-1.11386971428571	736.57997	22.0921410971429
732.19493	-0.658892	736.58496	23.2771839885714
732.19994	0.591406857142857	736.58995	20.8136555428571
732.20495	0.661009142857143	736.59494	17.72953856
732.20996	-0.436854571428571	736.59993	17.2651542628571
732.21497	-0.722722	736.60493	14.08301192
732.21998	0.399556857142857	736.60992	11.2615004342857
732.22499	4.05984942857143	736.61491	7.99541812571428
732.23001	7.30293428571428	736.6199	5.95125597714286
732.23502	10.3340442857143	736.62489	3.65551454857143
732.24003	14.503816	736.62989	2.96632588571428
732.24504	26.4443157142857	736.63488	1.64877566857143
732.25005	44.84019	736.63987	0.631399622857143
732.25506	60.6620725714286	736.64514	0.344894685714286
732.26007	73.3170197142857	736.65013	0.0566658971428571
732.26508	65.9036845714286	736.65512	0.0230283542857143
732.2701	51.1189757142857	736.66011	0.142967051428571
732.27511	32.7684225714286	736.6651	0.319395268571429
732.28012	25.1019002857143	736.6701	0.03121496
732.28513	15.5246028571429	736.67509	-0.113570697142857
732.28986	10.3038342857143	736.68008	0.0404413485714285
732.29487	5.657832	736.68507	0.303079451428571
732.29988	2.82432457142857	736.69006	0.279837542857143
732.30489	1.101304	736.69505	0.749930068571428
732.3099	1.23092314285714	736.70004	0.29523344
732.31492	1.31676	736.70504	0.0130830628571427
732.31993	0.918646857142857	736.71003	0.0461918514285714
732.32494	-0.191262857142857	736.71502	0.517687622857143
732.32995	-0.502551142857143	736.72001	-0.0446878857142857
732.33496	-0.085090857142857	736.725	-0.478463817142857
732.33997	-0.908268571428571	736.72999	-0.368723577142857
732.34498	-0.539821428571428	736.73498	0.316255142857143
732.34999	-0.104433428571429	736.73997	0.867313485714286
732.355	0.299150857142857	736.74497	0.769751394285714
732.36001	-0.144193142857143	736.74996	-0.0941189371428571
732.36001	-0.344729142857143	736.75495	-0.0997073028571429
732.36502	-0.190774857142857	736.75994	0.0970583428571428
732.37003	-0.207363142857143	736.76493	0.231771302857143
732.37505	0.427239142857143	736.76992	-0.22854448
732.38006	1.35379685714286	736.77491	-0.240070205714286
732.38507	1.39603	736.7799	-0.747973977142857
732.39008	-0.0174600000000001	736.78489	-0.736109097142857
732.39509	-0.433410571428571	736.78989	-0.943773554285714
732.4001	-0.0829582857142857	736.79488	-0.635919451428571
732.40511	0.581202285714286	736.79987	-0.344181485714286
732.41012	0.0713014285714285	736.80514	0.28224728
732.41513	0.556757714285714	736.81013	0.114572617142857
732.41986	0.705362	736.81512	0.0107441257142857
732.42487	0.399260571428571	736.82011	0.0414059428571429
732.42988	0.609880285714285	736.8251	-0.0107178742857143
732.43489	3.04258028571429	736.83009	-0.201509577142857
732.4399	6.09273971428571	736.83508	0.139878182857143
732.44491	10.1915391428571	736.84007	0.48535592
732.44992	16.0279391428571	736.84506	0.55146776
732.45493	28.2512051428571	736.85005	-0.144943668571429
732.45994	46.1593291428571	736.85504	-0.0857323771428571
732.46495	64.301282	736.86003	-0.017518
732.46997	79.229722	736.86503	0.189073828571429
732.47498	75.50968	736.87002	0.02196128
732.47999	65.6275934285714	736.87501	-0.100544422857143
732.485	54.539092	736.88	-0.152842274285714
732.49001	46.1254265714286	736.88499	-0.26654056
732.49502	28.6107171428571	736.88998	0.380661302857143
732.50003	16.0123911428571	736.89497	0.397721394285714
732.50504	10.4034137142857	736.89996	0.331425234285714
732.51005	5.73099314285714	736.90495	-0.59340592
732.51506	1.91190371428571	736.90994	-0.769781474285714
732.52007	1.29373542857143	736.91493	-1.0704004
732.52508	1.82724428571429	736.91992	-0.803300937142857
732.53009	0.42645	736.92491	-0.590167565714286
732.5351	-1.64354342857143	736.9299	-0.5457412
732.54011	-1.08021085714286	736.93489	-0.314189851428571
732.54512	0.537544571428571	736.93988	-0.0800171542857143
732.55013	1.70473428571429	736.94487	0.153831062857143
732.55514	0.393508285714286	736.94986	-0.0219036228571429
732.55987	0.672015142857143	736.95513	0.387058571428571
732.56488	-0.134213714285714	736.96012	0.36090296
732.56989	0.353953428571429	736.96511	0.15452768
732.5749	0.907159142857143	736.9701	0.121079462857143
732.57991	1.96716085714286	736.97509	0.667476354285714
732.58492	1.14193685714286	736.98008	0.562394617142857
732.58993	-0.0295557142857143	736.98507	0.297352811428571
732.59494	-0.511795714285714	736.99006	0.293375874285714
732.59994	-0.0346637142857144	736.99505	0.246590411428571
732.60495	1.24293171428571	737.00004	-0.07749952
732.60996	1.92835228571429	737.00503	0.0442410628571429
732.61497	0.389502857142857	737.01002	0.47297024
732.61998	-0.315547142857143	737.01501	0.456970125714286
732.62499	-0.158278285714286	737.02	0.322994274285714
732.63	-0.257295428571429	737.02499	0.107055337142857
732.63501	-0.282151714285714	737.02998	-0.201986491428571
732.64002	0.614432571428571	737.03497	0.0135421142857143
732.64503	1.32409742857143	737.03996	0.109721668571429
732.65004	1.44677457142857	737.04495	-0.0975178857142856
732.65505	2.09916514285714	737.04994	-0.669067634285714
732.66006	2.24916314285714	737.05493	-0.412458091428571
732.66507	3.52370542857143	737.05992	-0.270999485714286
732.67008	6.47362685714285	737.06491	-0.354737748571428
732.67509	12.1411685714286	737.0699	-0.437816937142857
732.6801	17.1129254285714	737.07489	-0.169841234285714
732.68511	26.2233274285714	737.07988	0.0978551085714286
732.69011	39.00623	737.08487	-0.31564528
732.69512	53.1661454285714	737.09014	0.0198685828571429
732.70013	65.6577417142857	737.09513	0.04780352
732.70486	63.2696611428571	737.10012	0.0615658742857143
732.70987	52.6200794285714	737.10511	0.257237908571428
732.71488	41.722348	737.1101	0.432439142857143
732.71989	36.8281128571429	737.11509	0.543155154285714
732.7249	26.1534537142857	737.12008	0.205617062857143
732.72991	16.4832508571429	737.12506	0.304993794285714
732.73492	10.3832668571429	737.13005	-0.406194537142857
732.73993	6.13037142857143	737.13504	-0.461041531428571
732.74494	3.49201028571428	737.14003	-0.210845885714286
732.74995	2.68842742857143	737.14502	0.254217611428571
732.75495	0.761822285714286	737.15001	0.23947856
732.75996	-0.503192285714286	737.155	0.145992114285714
732.76497	-1.01556314285714	737.15999	0.0268730171428572
732.76998	0.120685714285714	737.16498	0.0103667085714286
732.77499	0.225469428571429	737.16997	0.212730628571429
732.78	0.210796857142857	737.17496	0.142348057142857
732.78501	-0.218308	737.17995	0.237070262857143
732.79002	0.300218857142857	737.18494	-0.0619152571428571
732.79502	-0.0741305714285714	737.18993	0.0881203657142857
732.80003	-0.484553714285714	737.19492	-0.249749097142857
732.80504	-0.363658285714286	737.19991	0.0369783542857143
732.81005	0.754485142857143	737.20489	0.184013565714286
732.81506	0.221272285714286	737.20988	0.51136136
732.82007	-0.3931	737.21487	0.0287585599999999
732.82508	-0.0602605714285715	737.21986	-0.328275794285714
732.83009	1.17629	737.22513	-0.351807931428571
732.83509	1.04686257142857	737.23012	0.170892182857143
732.8401	0.817923142857143	737.23511	-0.0834343771428571
732.84511	1.15073028571429	737.2401	0.04365032
732.85012	2.11711971428571	737.24508	-0.0519513485714285
732.85513	1.62921857142857	737.25007	-0.030855177142857
732.86014	0.33929	737.25506	-0.281461462857143
732.86487	-0.624892571428571	737.26005	0.241294262857143
732.86988	-0.381374	737.26504	0.507182925714286
732.87488	0.0906205714285715	737.27003	0.397066845714286
732.87989	-0.619603428571428	737.27502	-0.370470022857143
732.8849	-0.359983428571429	737.28001	-0.309031017142857
732.88991	-0.067188	737.285	0.033356
732.89492	0.971969714285714	737.28998	0.520946205714286
732.89993	0.561589142857143	737.29497	0.316427565714286
732.90493	0.980249142857143	737.29996	-0.141229908571429
732.90994	0.753207428571428	737.30495	-0.7741324
732.91495	1.01359942857143	737.30994	-0.624367462857143
732.91996	1.80142	737.31493	0.28851536
732.92497	5.340204	737.31992	0.319916617142857
732.92997	9.84682714285714	737.32491	-0.399875268571429
732.93498	12.9984302857143	737.32989	-0.708374251428571
732.93999	19.5284748571429	737.33488	-0.0579848457142857
732.945	29.3965325714286	737.33987	0.714229005714286
732.95001	40.1196654285714	737.34514	0.69707936
732.95502	46.332132	737.35013	0.768544365714285
732.96002	44.4694231428571	737.35511	2.91326394285714
732.96503	33.2628974285714	737.3601	5.71436072
732.97004	22.5206708571429	737.36509	6.12270556571428
732.97505	18.0815022857143	737.37008	8.87702075428571
732.98005	15.1419382857143	737.37507	13.6412001714286
732.98506	10.7883585714286	737.38006	16.7843865714286
732.99007	6.85673028571428	737.38504	15.8112862057143
732.99508	3.57808142857143	737.39003	12.9194339428571
733.00009	1.51695857142857	737.39502	11.8355878057143
733.00509	0.110013428571429	737.40001	9.45795861714285
733.0101	-0.00862028571428587	737.405	9.92025426285714
733.01511	0.0189057142857142	737.40999	7.54603444571428
733.02012	0.193075142857143	737.41497	7.73640443428571
733.02513	-0.265793428571429	737.41996	5.65426979428571
733.03013	0.220755714285714	737.42495	4.71447045714286
733.03486	1.28627971428571	737.42994	3.45559053714286
733.03987	1.06054857142857	737.43493	2.50993924571429
733.04488	0.689064857142857	737.43992	1.39800515428571
733.04989	0.815645142857143	737.4449	0.450314
733.05489	1.15356657142857	737.44989	0.7166312
733.0599	1.01300571428571	737.45488	0.203675085714286
733.06491	0.797580571428571	737.45987	-0.0791336114285714
733.06992	1.29404171428571	737.46513	0.13844096
733.07492	0.34795	737.47012	0.2484236
733.07993	-0.119938285714286	737.47511	0.20980208
733.08494	-0.232230857142857	737.4801	0.268164937142857
733.08995	0.169191428571429	737.48509	0.476089965714286
733.09495	0.0340842857142857	737.49007	0.00252326857142854
733.09996	0.488113714285714	737.49506	0.255292982857143
733.10497	0.136556857142857	737.50005	0.352479782857143
733.10997	-0.636166	737.50504	0.0834110514285714
733.11498	-0.370384285714286	737.51002	-0.247052251428571
733.11999	0.880927428571429	737.51501	0.308873051428571
733.125	0.203958285714286	737.52	0.400827097142857
733.13	-0.00649685714285711	737.52499	-0.07658104
733.13501	-0.459274857142857	737.52998	-0.196106937142857
733.14002	0.115179142857143	737.53496	-0.198937908571428
733.14503	-0.599878857142857	737.53995	-0.332424742857143
733.15003	0.602280857142857	737.54494	-0.438940822857143
733.15504	0.903559714285714	737.54993	-0.04760152
733.16005	1.08275371428571	737.55491	0.23289728
733.16505	0.338855714285714	737.5599	0.127182971428571
733.17006	0.151255714285714	737.56489	-0.0266906285714286
733.17507	0.969291428571428	737.56988	0.0756486971428572
733.18008	1.36698285714286	737.57487	0.275970251428571
733.18508	1.30909057142857	737.58013	0.08131736
733.19009	0.740681142857143	737.58512	0.410873634285714
733.1951	0.868319428571428	737.5901	0.33661448
733.2001	1.35952942857143	737.59509	-0.0192017714285714
733.20511	1.81213485714286	737.60008	-0.766792205714286
733.21012	2.92641257142857	737.60507	-0.513106205714286
733.21512	4.907678	737.61005	-0.212076365714286
733.22013	9.412978	737.61504	-0.26541088
733.22514	13.3595942857143	737.62003	-0.495774537142857
733.22987	16.7736757142857	737.62502	-0.0600220342857142
733.23487	19.8283402857143	737.63	0.38098952
733.23988	24.306432	737.63499	0.049199462857143
733.24489	20.3046585714286	737.63998	-0.67697056
733.24989	12.7552562857143	737.64497	-0.716722171428571
733.2549	6.74818171428571	737.64995	-0.352284125714286
733.25991	7.03999542857143	737.65494	0.0699209257142858
733.26491	5.743394	737.65993	0.206311382857143
733.26992	3.10389114285714	737.66491	0.708627611428571
733.27493	2.17181628571428	737.6699	1.195118
733.27993	1.77977228571429	737.67489	0.92890784
733.28494	1.52849742857143	737.67988	0.2461916
733.28995	0.0934314285714284	737.68486	0.123838022857143
733.29495	-0.208007142857143	737.69013	0.31190504
733.29996	0.299880857142857	737.69511	0.26663624
733.30497	0.432238	737.7001	-0.144305542857143
733.30997	0.531322	737.70509	0.238447108571428
733.31498	-0.671900285714286	737.71008	0.1572296
733.31998	-0.471934	737.71506	-0.116710171428571
733.32499	-0.271847142857143	737.72005	-0.488072148571428
733.33	-0.222703142857143	737.72504	-0.123090982857143
733.335	-0.144285714285714	737.73002	-0.210576982857143
733.34001	-0.455441428571429	737.73501	-0.509338205714286
733.34502	-0.859505142857143	737.74	-0.42321424
733.35002	-0.252222285714286	737.74498	-0.23009776
733.35503	1.35420257142857	737.74997	-0.101944068571429
733.36004	1.49307228571429	737.75496	-0.201333622857143
733.36504	0.730959142857143	737.75994	-0.468851371428571
733.37005	1.11672771428571	737.76493	-0.355814011428571
733.37505	1.16007571428571	737.76992	-0.264404148571429
733.38006	0.295995142857143	737.7749	0.0180908
733.38507	-0.696724948571429	737.77989	0.00682657142857146
733.38507	-0.215602754285714	737.78488	0.0997386285714286
733.39007	0.211160925714286	737.78986	0.0505409257142857
733.39508	0.287902262857143	737.79513	0.1885448
--	--	737.80011	0.0950566057142857
--	--	737.8051	-0.0469365828571429
--	--	737.81009	0.197740777142857
--	--	737.81507	0.0934725371428572
--	--	737.82006	-0.376259645714286
--	--	737.82505	-0.40440112
--	--	737.83003	-0.0626077599999999
--	--	737.83502	-0.00384108571428566
--	--	737.84001	-0.152112057142857
--	--	737.84499	-0.16343944
--	--	737.84998	-0.32688208
--	--	737.85497	-0.147971988571429
--	--	737.85995	0.01651688
--	--	737.86494	0.3786512
--	--	737.86992	0.455583268571429
--	--	737.87491	0.529507657142857
--	--	737.8799	0.312475862857143
--	--	737.88488	0.0713522171428571
--	--	737.88987	-0.15805432
--	--	737.89513	-0.355821348571429
--	--	737.90012	-0.163926365714286
--	--	737.9051	0.241447622857143
--	--	737.91009	0.73879304
--	--	737.91508	0.595942365714286
--	--	737.92006	0.154077851428571
--	--	737.92505	-0.275644445714286
--	--	737.93004	-0.10117336
--	--	737.93502	-0.0340009257142857
--	--	737.94001	0.326029862857143
--	--	737.94499	0.476019988571428
--	--	737.94998	0.866948685714286
--	--	737.95497	0.729907691428571
--	--	737.95995	0.308302845714286
--	--	737.96494	-0.13287232
--	--	737.96992	0.164412251428571
--	--	737.97491	0.385403634285714
--	--	737.97989	0.101241748571429
--	--	737.98488	-0.51092632
--	--	737.98987	-0.61046416
--	--	737.99513	-0.674563188571428
--	--	738.00011	-0.681809268571428
--	--	738.0051	0.195488651428571
--	--	738.01009	0.621210422857143
--	--	738.01507	0.348111577142857
--	--	738.02006	-0.52975864
--	--	738.02504	0.106455714285714
--	--	738.03003	0.00273237714285718
--	--	738.03501	0.293565337142857
--	--	738.04	0.687682434285714
--	--	738.04498	0.814819211428571
--	--	738.04997	0.263624891428571
--	--	738.05496	0.0445801142857143
--	--	738.05994	-0.0903586171428571
--	--	738.06493	-0.343109474285714
--	--	738.06991	-0.225172411428571
--	--	738.0749	-0.197121382857143
--	--	738.07988	-0.213666125714286
--	--	738.08487	0.199339485714286
--	--	738.09013	0.762821154285714
--	--	738.09512	0.663672422857143
--	--	738.1001	0.471883314285714
--	--	738.10509	0.0867373142857143
--	--	738.11007	-0.104069782857143
--	--	738.11506	-0.194073931428571
--	--	738.12004	-0.0642864571428571
--	--	738.12503	0.3271412
--	--	738.13001	0.305445234285714
--	--	738.135	0.187682582857143
--	--	738.13998	-0.111631462857143
--	--	738.14497	-0.138733702857143
--	--	738.14995	-0.441624194285714
--	--	738.15494	-0.338904674285714
--	--	738.15992	0.104525222857143
--	--	738.16491	0.173378857142857
--	--	738.16989	0.0103103428571428
--	--	738.17488	-0.00366211428571425
--	--	738.17986	-0.202460525714286
--	--	738.18512	-0.0379754628571429
--	--	738.19011	0.125594857142857
--	--	738.19509	0.203865062857143
--	--	738.20008	-0.199585497142857
--	--	738.20506	0.06496976
--	--	738.21005	0.371623485714286
--	--	738.21503	0.522693234285714
--	--	738.22002	0.0542644228571428
--	--	738.225	-0.468269268571429
--	--	738.22999	-0.42492664
--	--	738.23497	-0.190765462857143
--	--	738.23996	-0.630180228571428
--	--	738.24494	-0.500377908571428
--	--	738.24993	0.140442525714286
--	--	738.25491	0.315342251428571
--	--	738.2599	0.176281005714286
--	--	738.26488	0.57360752
--	--	738.26987	0.690972354285714
--	--	738.27513	0.532916514285714
--	--	738.28011	0.403147074285714
--	--	738.2851	2.20009797714286
--	--	738.29008	2.86155971428571
--	--	738.29506	3.61730085714286
--	--	738.30005	5.49534453714286
--	--	738.30503	8.54724176
--	--	738.31002	9.22563337142857
--	--	738.315	11.6483656228571
--	--	738.31999	13.2300780114286
--	--	738.32497	12.89415392
--	--	738.32995	10.7787013485714
--	--	738.33494	12.5357707314286
--	--	738.33992	13.5843893942857
--	--	738.34491	13.7052311771429
--	--	738.34989	11.1492181828571
--	--	738.35488	9.64332474285714
--	--	738.36014	7.54772418285714
--	--	738.36512	6.68283292571428
--	--	738.37011	4.27214548571428
--	--	738.37509	2.30719571428571
--	--	738.38007	0.4547432
--	--	738.38506	0.870020171428571
--	--	738.39004	1.23241252571429
--	--	738.39503	0.886721771428571
--	--	738.40001	-0.199290777142857
--	--	738.40499	-0.24336832
--	--	738.40998	-0.401788514285714
--	--	738.41496	-0.0248337828571429
--	--	738.41995	-0.132254868571429
--	--	738.42493	0.191177942857143
--	--	738.42991	0.145167817142857
--	--	738.4349	0.273148742857143
--	--	738.43988	0.369476651428571
--	--	738.44486	0.00583986285714283
--	--	738.45013	-0.253151782857143
--	--	738.45511	-0.613553885714286
--	--	738.46009	-0.357675794285714
--	--	738.46508	-0.13017208
--	--	738.47006	0.580585622857143
--	--	738.47504	0.373726948571428
--	--	738.48003	0.354474491428571
--	--	738.48501	0.401576102857143
--	--	738.48999	0.296180137142857
--	--	738.49498	-0.161127211428571
--	--	738.49996	-0.473082502857143
--	--	738.50495	0.205899405714286
--	--	738.50993	0.310185988571429
--	--	738.51491	0.365960137142857
--	--	738.5199	0.290707211428571
--	--	738.52488	0.206722125714286
--	--	738.52986	0.0970448
--	--	738.53512	0.34048328
--	--	738.54011	0.650233177142857
--	--	738.54509	0.987107668571428
--	--	738.55007	0.995813291428571
--	--	738.55506	0.354420354285714
--	--	738.56004	-0.636970377142857
--	--	738.56502	-0.502886491428571
--	--	738.57001	-0.0200953257142857
--	--	738.57499	0.183462114285714
--	--	738.57997	0.389133131428571
--	--	738.58496	0.46449848
--	--	738.58994	0.478047405714286
--	--	738.59492	0.39546032
--	--	738.59991	0.298184342857143
--	--	738.60489	0.0579951542857143
--	--	738.60987	0.149243188571428
--	--	738.61513	0.55532696
--	--	738.62011	0.982687554285714
--	--	738.6251	0.563846891428571
--	--	738.63008	-0.00116419428571429
--	--	738.63506	-0.0695029600000001
--	--	738.64005	0.641764742857143
--	--	738.64503	0.398296948571429
--	--	738.65001	0.0489517142857143
--	--	738.65499	-0.100044091428571
--	--	738.65998	-0.0649244799999999
--	--	738.66496	-0.153610171428571
--	--	738.66994	-0.226781885714286
--	--	738.67493	-0.173524411428571
--	--	738.67991	-0.687167748571429
--	--	738.68489	-0.525891622857143
--	--	738.68987	-0.31473664
--	--	738.69513	0.369365291428572
--	--	738.70012	0.277236182857143
--	--	738.7051	-0.0449649828571428
--	--	738.71008	-0.602798148571429
--	--	738.71506	-0.231169942857143
--	--	738.72005	0.361712308571429
--	--	738.72503	0.837010331428571
--	--	738.73001	0.19031912
--	--	738.73499	-0.280982662857143
--	--	738.73998	-0.45747064
--	--	738.74496	-0.267025908571428
--	--	738.74994	-0.00620844571428571
--	--	738.75492	0.11744744
--	--	738.75991	-0.0315653714285714
--	--	738.76489	-0.14068096
--	--	738.76987	-0.218256914285714
--	--	738.77513	-0.0652194057142857
--	--	738.78011	-0.370082422857143
--	--	738.7851	0.0702331314285714
--	--	738.79008	0.151490377142857
--	--	738.79506	0.583758251428571
--	--	738.80004	0.216463177142857
--	--	738.80502	0.0836722057142857
--	--	738.81001	0.32060792
--	--	738.81499	0.719348685714286
--	--	738.81997	0.322776457142857
--	--	738.82495	0.0532360914285713
--	--	738.82994	0.0953114171428571
--	--	738.83492	0.398282274285714
--	--	738.8399	0.572191554285714
--	--	738.84488	0.581777291428571
--	--	738.84986	0.424967154285714
--	--	738.85512	0.307181531428571
--	--	738.8601	0.271322754285714
--	--	738.86509	0.11176184
--	--	738.87007	-0.1749952
--	--	738.87505	-0.169286045714286
--	--	738.88003	0.129193588571429
--	--	738.88501	0.467553268571428
--	--	738.89	0.63607232
--	--	738.89498	0.219259897142857
--	--	738.89996	0.0844352342857142
--	--	738.90494	0.0833096342857143
--	--	738.90992	0.33976208
--	--	738.91491	-0.0100345942857143
--	--	738.91989	-0.38023624
--	--	738.92487	-0.578402937142857
--	--	738.93013	-0.611299017142857
--	--	738.93511	-0.362225645714286
--	--	738.94009	0.0223484342857143
--	--	738.94507	0.129652811428571
--	--	738.95005	0.200598285714286
--	--	738.95504	0.40245752
--	--	738.96002	0.240769074285714
--	--	738.965	-0.136753428571429
--	--	738.96998	-0.320751965714286
--	--	738.97496	-0.21246088
--	--	738.97994	-0.0117201142857143
--	--	738.98492	0.179343782857143
--	--	738.98991	0.0867861028571428
--	--	738.99489	0.0909608685714286
--	--	738.99987	-0.107380788571429
--	--	739.00513	0.288823348571429
--	--	739.01011	0.43709408
--	--	739.01509	0.347200057142857
--	--	739.02007	-0.3706
--	--	739.02505	-0.157243771428571
--	--	739.03003	0.526219691428571
--	--	739.03501	0.958416628571428
--	--	739.04	0.518233691428571
--	--	739.04498	-0.0714311542857143
--	--	739.04996	0.321970022857143
--	--	739.05494	0.432010228571429
--	--	739.05992	-0.152042662857143
--	--	739.0649	-0.52528696
--	--	739.06988	0.32063144
--	--	739.07486	0.49788848
--	--	739.08012	0.422232388571429
--	--	739.0851	0.01532456
--	--	739.09008	0.357167634285714
--	--	739.09506	0.0747882285714286
--	--	739.10005	-0.350929908571429
--	--	739.10503	-0.588459691428571
--	--	739.11001	0.00738470857142859
--	--	739.11499	0.0992304114285714
--	--	739.11997	0.109522674285714
--	--	739.12495	-0.19407712
--	--	739.12993	0.0928656114285714
--	--	739.13491	-0.0109219771428572
--	--	739.13989	0.477185428571429
--	--	739.14487	0.0129720114285714
--	--	739.15013	0.185150548571429
--	--	739.15511	0.404484868571428
--	--	739.16009	0.217220822857143
--	--	739.16507	0.0555040914285715
--	--	739.17005	-0.225531485714286
--	--	739.17503	-0.0968117714285714
--	--	739.18001	-0.388352182857143
--	--	739.185	-0.211105085714286
--	--	739.18998	-0.431855268571428
--	--	739.19496	-0.458042182857143
--	--	739.19994	-0.302672251428571
--	--	739.20492	-0.170984457142857
--	--	739.2099	-0.0849243999999999
--	--	739.21488	0.0819760571428572
--	--	739.22014	0.111867542857143
--	--	739.22512	-0.24537472
--	--	739.2301	-0.0322216
--	--	739.23508	-0.0291653714285713
--	--	739.24006	-0.553883645714286
--	--	739.24504	-0.675856068571428
--	--	739.25002	0.168410205714286
--	--	739.255	0.305490422857143
--	--	739.25998	0.290466834285714
--	--	739.26496	0.0670940685714286
